order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
01c4f4e08d9e8b7c5bd47e612285993f,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-11-30T04:30:35.000Z,49.0,13.41
025884a2189930178d9ba3b1c6d0f9ba,1,a94036c0bb4dfce8d5762777c07b7be2,8160255418d5aaa7dbdc9f4c64ebda44,2018-03-26T09:48:16.000Z,124.9,27.6
03a3628434dd670dd5b9896337451c86,2,548ace38f22cc53db6f049c551d31397,79ed755314cfe6df0daef2c6cd3022cd,2017-07-26T19:35:21.000Z,179.9,17.02
0441b92c70bbdc1ae99a187e05d52621,1,d1dae3e210576b5698e7847df9c3e1a3,3c03b12bab54d8b37d79d914bfdb1aa0,2018-01-17T17:17:24.000Z,29.1,15.11
044496e055fca9c2f17e1309e77a48b6,1,b75bc6d95abd11862892008658b17f49,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-09-22T08:10:07.000Z,131.0,25.23
045c7a03ba28c7d7b3c58e3897f587a7,1,4d68f0bb076a44142f1d1725ba3b3bc8,3a490ba60afa30ece0e7d50cfe74a4f0,2017-11-23T19:26:17.000Z,189.9,16.09
0489818f0b5863c095a7445ee35fd7f2,1,599e5320aef0c7dd9e3fed9b2f673d41,d03698c2efd04a549382afa6623e27fb,2018-03-21T21:10:29.000Z,81.4,23.5
04cc9ab9d21b11d7aca691cf7facaaa1,1,7c55ea4aea1acf1ce11440010f5aa298,955fee9216a65b617aa5c0531780ce60,2018-05-09T04:15:07.000Z,399.0,2.46
0505a29e827a4c609b3fd250c0313bef,1,282dcadbd8c61f52f06a8ae802b54ee6,f46490624488d3ff7ce78613913a7711,2018-06-18T04:31:40.000Z,99.9,42.76
0539642c2ba6dfd6c8ca8dbdb16d85d4,1,e5cac955339b48ea3b9773f034623e29,fa1c13f2614d7b5c4749cbc52fecda94,2018-03-01T15:31:28.000Z,189.9,12.83
0583f502e04564cfe79eb0e4f5939729,1,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-15T13:08:46.000Z,199.0,21.88
07b9e5abd7254b1a85eb14ad3a1117e5,1,92d2d88b37a70060bd536b8790d9edaa,59b22a78efb79a4797979612b885db36,2017-10-16T09:23:28.000Z,135.0,58.9
08edeac38b68f66bf2e8c3701badde1c,1,e59dd207c69d86e890febadc796d1078,e9bc59e7b60fc3063eb2290deda4cced,2018-05-04T02:51:35.000Z,148.0,15.92
093a8c168710da385a8c59d3149ea380,1,580cb7f00ab0b9491a97512d65a42c29,4c2b230173bb36f9b240f2b8ac11786e,2018-05-21T03:30:29.000Z,39.9,15.23
094dbecbb0ab054a620f21c04e82df03,1,4ebab6a2135a2477b657bda38646b64b,7aa4334be125fcdd2ba64b3180029f14,2017-10-05T13:49:22.000Z,25.6,16.11
098e7344bff99946b1a3c2c4357503bf,1,54dc796ba7aa0086b6404d1207e627e0,897060da8b9a21f655304d50fd935913,2017-10-27T03:13:59.000Z,18.65,12.69
09eb1ae749fc79af3f5a2f4481efae6d,1,a4d0871577d73bc394c482dd0998af7d,e3a386fc36e22064434e1fa256f6a9fa,2018-03-15T02:30:26.000Z,27.3,9.42
0b1e73fa546894ad7310916b480de067,1,4a90b44b456e79e7a33435fdd36e551f,c9a06ece156bb057372c68718ec8909b,2017-01-15T11:21:23.000Z,380.0,39.06
0b34845fe9cff17643b298ed508ebb7f,1,332842d24e84234cd91299a225de76ab,634964b17796e64304cadf1ad3050fb7,2018-01-31T02:58:46.000Z,399.0,16.54
0b75da0be2772eb19f522706b2078530,1,86b7407656326df779576645e8e4531d,d8c7ba53e7e38711eaef8c2849d6d2e1,2018-08-23T07:30:13.000Z,24.99,13.52
0bb9de1ada893b1bb35472e2bc19cdd4,1,43f911ac50adc19a96cd523ade4e7cca,620c87c171fb2a6dd6e8bb4dec959fc6,2017-08-01T10:45:12.000Z,49.9,12.35
0bd044f3b358bb88951e3ea66eadcc70,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017-09-26T09:05:33.000Z,56.99,14.15
0c0432a85e60b5eae5f6b1e0c3ea9e0b,1,d48adaf02f576324c7c0931a823025ee,4a3ca9315b744ce9f8e9374361493884,2017-12-05T14:34:40.000Z,69.9,15.24
0c2a184d46c54e6a31e9d7a2a920b4b4,1,4c2394abfbac7ff59ec7a420918562fa,cc419e0650a3c5ba77189a1882b7556a,2017-12-01T21:12:55.000Z,84.99,27.13
0c7fc95baa5e16992ed412ccea7f28b3,1,9805b37a2e4983fb5dbb5c8168590c44,d101c6da914ae3d53f7bee42283f2fe2,2016-10-11T03:10:07.000Z,89.9,23.27
0c9f8646d592c21c2015b929996427af,1,d3f4f3de0f4576184674937d1e9cecca,3d871de0142ce09b7081e2b9d1733cb1,2018-03-27T02:50:35.000Z,34.9,22.06
0d466b4d8672f6390cb22dd8d2472b7b,1,2f2155ee7545c9ca31ac68685224bc4a,739c7d7be81f63812dea0d1b1451c651,2018-05-22T13:30:25.000Z,27.6,52.48
0d522996b29429a46093cbc004e8f29d,1,d8b8e82856a488b2cf5bcf21407efa8d,1f1bb1f0859883505541bdd6606193e5,2018-05-04T08:30:15.000Z,299.99,14.54
0df040f84e5295f7894177ffe53850b8,1,65b89f415ce968a584fde133ae3ce3bf,0c8380b62e38e8a1e6adbeba7eb9688c,2017-02-09T23:05:28.000Z,74.9,18.8
0f7aa32fdabc5a9e10d0e9da37110525,1,f1c7f353075ce59d8a6f3cf58f419c9c,37be5a7c751166fbc5f8ccba4119e043,2017-08-18T03:16:08.000Z,200.0,32.84
0f9dc92df0635605588c51ec2e4c58a0,1,e1e932dfb67414e80b87ad97688cf2a3,fde0cc9ea29c8ccfc0a2c22256a58c71,2018-01-03T19:29:30.000Z,99.0,34.35
11156cbbd16c21d0f876588915098a28,2,ba7bd7333b4f0c78d1c1e1693a4f97b7,1660ad786c27fd935378b6192a90b417,2018-05-02T09:15:13.000Z,130.0,21.66
11b5d728cf646933ec26e0457f67890d,1,2722b86640ddc24e1374c2df1ac2a230,72c5da29406b4234927b81855e7b64f6,2018-06-29T19:31:28.000Z,299.99,16.41
122a971a12f2ddab39ade1e58c08cbda,1,a0ed1aca46f54c17bd17c88a799e055a,391fc6631aebcf3004804e51b40bcf1e,2018-05-21T18:16:37.000Z,149.96,19.13
122f75d9c2b30dfb21ca6950ec587b90,1,af751fe756699bddfce4fdd67242fc2a,c72de06d72748d1a0dfb2125be43ba63,2018-05-17T16:00:01.000Z,1260.0,59.32
133a94aa41cab8ad1d4cf02c2636b9cc,1,4f18ca9862f511ecba98258b2194d061,5b0cc932433fa5184b5b94bfe6bcc256,2018-08-01T09:30:11.000Z,95.0,59.9
13fd61236a6baeb00aba9df344275a78,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-08T20:12:06.000Z,29.9,8.11
142c07328adba2427b3029a2b5a1f503,3,d692d19cee022f7acab76373f297ad6a,00ee68308b45bc5e2660cd833c3f81cc,2018-01-22T11:10:53.000Z,127.0,13.91
14946316e496ee502d12d8fae8ef7d75,1,eef3286d1162cb7eb46becab2a5aa884,8f119a0aee85c0c8fc534629734e94fd,2017-02-12T15:13:25.000Z,34.9,16.05
15d972c5dd4501e8d219acbe1bea1519,2,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831,2017-07-24T06:05:36.000Z,99.99,51.83
160e42cafe7b4cd5750459a45e25e307,1,e1ea2e133d4ca99d20c365d4e3173989,4e922959ae960d389249c378d1c939f5,2017-05-02T06:35:21.000Z,29.0,14.52
16a73b59c868ed5c7152b96b0ebc7693,1,1347d4320dcd0acd750e37bb3d94a918,ffeee66ac5d5a62fe688b9d26f83f534,2017-10-25T23:28:21.000Z,129.99,77.98
16d2d0f24adb9d8c7cc566bbdc85b91e,1,060c17562f97e5bb60bc0dfa4dd5b3f2,9f505651f4a6abe901a56cdc21508025,2018-07-24T16:55:21.000Z,24.99,15.28
174b5b1a0a2498b8e2ba177359ff75ce,1,c20a3f598c16d77249da67e81caa8317,955fee9216a65b617aa5c0531780ce60,2018-08-08T11:15:21.000Z,32.0,8.97
175dce49b5ee048156291ea4dadd9f57,1,30b74394f33d50a2af1047ee1cfd5705,debe6615cd90cc0c2eac2b8988e1f628,2017-03-10T02:15:49.000Z,15.9,11.74
1765804f6753bf6a25ba8c9fd45977f9,2,1427b126f61597524866770b05d4eed2,0b90b6df587eb83608a64ea8b390cf07,2018-07-12T17:31:43.000Z,110.81,4.15
17c4a954c13689e07cee2c1080a3a812,1,a60613d36f37a7b27d3344f40f6a7945,ad420dd0c4f92f8af951ac24b86d0cf5,2018-05-17T20:13:25.000Z,160.0,19.0
17d8bb8daefb337fdf4be46cc3e7a015,1,bf96d813545699d736e9ce85dafe03f5,26785a546900236d66f2e4197c211158,2018-07-13T20:30:11.000Z,68.0,7.74
1801452e1cca8ab335fa5730426ebe75,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-24T18:17:38.000Z,69.9,13.08
18193d834e0d2e9787375ad24d4e2b33,1,840b41c3044d2b09db4933d48cffa924,2a84855fd20af891be03bc5924d2b453,2018-05-16T15:56:41.000Z,18.9,17.06
1997b62c6e07059b2059f0b871aeda1f,1,c5b6cb0ce3279d64025831b972bf5dee,3d871de0142ce09b7081e2b9d1733cb1,2017-11-21T16:11:40.000Z,79.0,17.8
19f05b5a76e0e3f1df1ebaeef9bd2f8d,4,24daadd871657fb36dacde66b92cf0ff,48162d548f5b1b11b9d29d1e01f75a61,2018-04-05T20:15:24.000Z,379.0,11.39
1bc3ce28b0a3f83481e648fb1881e44b,1,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,2017-04-03T22:10:09.000Z,34.9,14.52
1c11d0f4353b31ac3417fbfa5f0f2a8a,6,d3a386ad58b99f0ddcc216ed9efb03c3,609e1a9a6c2539919b8205cf7c4e6ff0,2018-02-02T11:31:03.000Z,43.9,12.77
1c366a6fab2801f8b19036b3fc66ef17,1,964dd0fcba2ca4eff8e31ec74a77d41d,259f7b5e6e482c230e5bfaa670b6bb8f,2017-10-08T22:28:16.000Z,35.99,16.6
1c7a2b989035d96cd218d9b9f352c098,1,812f428f6757ab16c46cffc68f2e90c5,eed78ac17f7f795a19a709745f00cd4e,2018-07-24T14:22:16.000Z,59.8,19.61
1d549356573aec2c60e329901bdba77e,1,983a67406e3e74f6b7b27168cf61d6d8,cd68562d3f44870c08922d380acae552,2017-10-18T23:28:16.000Z,239.0,35.47
1dfc0df462a5535aa569317a1cf19a17,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-03-25T22:28:02.000Z,53.9,52.95
1e694578c3bfb0d61227a5261822af1b,1,a77453f011b20e66aec0d64f59106fbf,7178f9f4dd81dcef02f62acdf8151e01,2018-04-09T09:07:42.000Z,79.9,17.15
1e6d912e4c63965bb9eccf0cc765fc24,1,8f9dc141063eb39ea09a9df984895c50,3db66a856d18a9cba7c9241fc5221c50,2018-06-11T15:10:02.000Z,179.9,27.34
1e93085d89b5c7f620b569c05e89d904,1,11fd9d7ba552e1d28872e008acf1e050,cb8bcce248bb1fb274ba762d8b971456,2018-01-19T20:10:17.000Z,139.9,18.55
1ef6133727cdcc029e9dbcb68ad5d57f,1,2827ebfb043a328a13a06ca9165cad0a,1900267e848ceeba8fa32d80c1a5f5a8,2017-12-04T02:51:30.000Z,69.0,28.12
1f084ff83b5bb40072e2ffe6f52ec7f2,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-04-19T00:29:29.000Z,86.9,21.56
1f8d7d0c0affce811c7d6f2abf71a7b5,1,2e1b5445dd65296e510e3e8c65ea7071,dbc22125167c298ef99da25668e1011f,2017-08-17T09:25:08.000Z,48.9,13.37
1fc6f36a09a4afd9024b0cf47d52924e,1,fc877e6bbeb95de8809398eca3f2a3fe,08084d990eb3f53af056ccbc1730c8a7,2018-08-02T05:04:21.000Z,36.5,26.56
202e894238874491c6d7ab51da37d94c,1,4857ff66e2ef62d17140f60421cebaba,15fa791d5e017f66402dc28c44480657,2018-02-26T13:46:52.000Z,979.0,78.2
